customer_id,name,email,purchase_amount
1517,Madeline Baker,madeline.baker@gmail.com,606.65
1518,Jeffrey Graves,jeffrey.graves@hotmail.com,51.19
1519,Mrs. Jasmine Alvarez MD,mrs..jasmine@yahoo.com,581.81
1520,Amanda Wilson,amanda.wilson@hotmail.com,291.39
1521,Kimberly Wagner,kimberly.wagner@hotmail.com,327.14
1522,Kelsey Hernandez,kelsey.hernandez@hotmail.com,788.10
1523,Alan Jones,alan.jones@yahoo.com,633.73
1524,Tyler Olson,tyler.olson@yahoo.com,584.27
1525,Sherry Bennett,INSUFFICIENT_DATA,345.34
1526,David Mills,david.mills@hotmail.com,486.24
1527,Christopher Henderson,christopher.henderson@gmail.com,668.02
1528,Kylie Potter,kylie.potter@hotmail.com,236.61
1529,Sara Villa,sara.villa@gmail.com,847.24
1530,Sandra Sullivan,sandra.sullivan@hotmail.com,940.47
1531,Robert Rogers,robert.rogers@gmail.com,761.76
1532,Emily Bennett,emily.bennett@yahoo.com,448.54
1533,Gary Anderson,gary.anderson@yahoo.com,442.02
1534,Barbara Wilson,barbara.wilson@hotmail.com,972.00
1535,Brian Clark,brian.clark@gmail.com,806.30
1536,Richard Johnson,richard.johnson@yahoo.com,589.96
1537,Shari Jimenez,shari.jimenez@gmail.com,943.05
1538,Kathryn Martinez,kathryn.martinez@gmail.com,406.34
1539,Douglas Wang,douglas.wang@hotmail.com,600.19
1540,David Brandt,david.brandt@hotmail.com,393.22
1541,Sheila Johnson,sheila.johnson@hotmail.com,425.60
1542,Shannon Melendez,shannon.melendez@gmail.com,657.92
1543,Alejandro Figueroa,alejandro.figueroa@hotmail.com,368.68
1544,Christina Haynes,christina.haynes@gmail.com,105.43
1545,Nicole Leach,nicole.leach@gmail.com,193.51
1546,Ryan Wilson,ryan.wilson@gmail.com,601.55
1547,Elizabeth Gillespie,elizabeth.gillespie@yahoo.com,593.58
1548,Shawn Wallace,shawn.wallace@hotmail.com,600.67
1549,Kevin Black,kevin.black@yahoo.com,733.12
1550,Julie Stephens,julie.stephens@yahoo.com,133.95
1551,Trevor Yates,trevor.yates@gmail.com,236.71
1552,Jonathan Andrews,jonathan.andrews@hotmail.com,418.47
1553,Melissa Mercado,melissa.mercado@yahoo.com,309.21
1554,Melissa Mercado,sergio.brown@gmail.com,579.03
1555,Jennifer Velazquez,jennifer.velazquez@hotmail.com,726.60
1556,Jennifer Brown,jennifer.brown@gmail.com,646.06
1557,Gregory Thomas,gregory.thomas@hotmail.com,198.52
1558,Travis Tran,travis.tran@hotmail.com,191.49
1559,Colleen Johnson,colleen.johnson@yahoo.com,969.60
1560,Jacqueline Castro,jacqueline.castro@yahoo.com,969.60
1561,Sarah Walter,sarah.walter@yahoo.com,19.59
1562,Jason Hahn DDS,jason.hahn@yahoo.com,132.89
1563,Joseph Burns,joseph.burns@gmail.com,410.19
1564,Wendy Howard,wendy.howard@gmail.com,798.91
1565,Brian Schultz,brian.schultz@gmail.com,851.79
1566,Chelsea Thompson,chelsea.thompson@gmail.com,840.88
1567,Courtney Pennington,courtney.pennington@yahoo.com,327.72
1568,Haley Scott,haley.scott@hotmail.com,979.32
1569,Karen Rowland,karen.rowland@gmail.com,289.07
1570,Kelsey Mueller,kelsey.mueller@hotmail.com,664.17
1571,Donna Schmitt,donna.schmitt@yahoo.com,314.39
1572,Bruce Williams,bruce.williams@yahoo.com,473.18
1573,Jeff Hopkins,jeff.hopkins@hotmail.com,857.21
1574,Jim Miller,jim.miller@yahoo.com,993.01
1575,Karen Mendoza,karen.mendoza@hotmail.com,447.66
1576,Ann Adams,ann.adams@gmail.com,625.51
1577,Elizabeth Le,elizabeth.le@hotmail.com,518.04
1578,David Rose,david.rose@yahoo.com,594.22
1579,Samuel Kramer,samuel.kramer@yahoo.com,443.09
1580,Wayne Byrd,wayne.byrd@yahoo.com,372.65
1581,Robert Garza,robert.garza@gmail.com,973.35
1582,Christopher Romero,christopher.romero@gmail.com,220.11
1583,Ashley Hall,ashley.hall@yahoo.com,300.88
1584,James Walls,james.walls@gmail.com,778.02
1585,James Reed,james.reed@hotmail.com,449.13
1586,Maria Martin,maria.martin@hotmail.com,737.59
1587,Cynthia Clark,cynthia.clark@yahoo.com,859.99
1588,Edward Clements,edward.clements@hotmail.com,936.53
1589,Michael Sanders,michael.sanders@hotmail.com,64.69
1590,Tamara Gross,tamara.gross@gmail.com,593.19
1591,Terrence Fitzpatrick,terrence.fitzpatrick@hotmail.com,321.38
1592,Robert Hunt,robert.hunt@yahoo.com,277.31
1593,Kenneth Baldwin,kenneth.baldwin@hotmail.com,113.16
1594,Jacqueline Montgomery,jacqueline.montgomery@gmail.com,213.37
1595,Steven Dawson,steven.dawson@yahoo.com,990.91
1596,Jason Weiss,jason.weiss@yahoo.com,958.77
1597,Randall Duffy,randall.duffy@hotmail.com,850.29
1598,Martha Rogers,martha.rogers@hotmail.com,870.92
1599,Catherine Lopez,catherine.lopez@yahoo.com,844.91
1600,Travis Mcmahon,travis.mcmahon@yahoo.com,182.78
1601,Christopher Morrow,christopher.morrow@gmail.com,125.34
1602,Amanda Larson,amanda.larson@hotmail.com,466.36
1603,Andrew Moon,andrew.moon@yahoo.com,828.83
1604,Denise Ramsey,denise.ramsey@hotmail.com,588.00
1605,Kimberly Mcgee,kimberly.mcgee@hotmail.com,753.43
1606,Jessica Turner,jessica.turner@gmail.com,212.55
1607,Kenneth Mcdonald,kenneth.mcdonald@gmail.com,169.19
1608,Troy Price,troy.price@gmail.com,872.63
1609,Michael Bradshaw,michael.bradshaw@yahoo.com,473.16
1610,Kimberly Hernandez,kimberly.hernandez@yahoo.com,580.16
1611,Gary Cohen,gary.cohen@yahoo.com,513.84
1612,Gary Cohen,sally.davis@hotmail.com,808.32
1613,Angela Wilson,angela.wilson@hotmail.com,465.99
1614,Jason Adams,jason.adams@hotmail.com,782.53
1615,Dana Gentry,dana.gentry@yahoo.com,950.37
1616,Amy Horton,amy.horton@gmail.com,950.37
1617,Timothy Wallace,amy.horton@gmail.com,906.90
1618,Jose Gomez,jose.gomez@yahoo.com,446.48
1619,Joseph Murray,joseph.murray@hotmail.com,78.40
1620,Geoffrey Flowers,joseph.murray@hotmail.com,339.23
1621,Spencer Jordan,spencer.jordan@gmail.com,570.13
1622,Michelle Smith,spencer.jordan@gmail.com,521.60
1623,Michelle Cox,michelle.cox@hotmail.com,176.80
1624,Kyle Stevens,kyle.stevens@gmail.com,940.62
1625,Samantha Mccoy,samantha.mccoy@yahoo.com,275.60
1626,Cynthia Harrell,cynthia.harrell@yahoo.com,766.83
1627,Edward Dickerson,edward.dickerson@hotmail.com,338.11
1628,Valerie Ortega,valerie.ortega@yahoo.com,413.94
1629,Melissa Brown,melissa.brown@hotmail.com,932.78
1630,Edwin Coleman,edwin.coleman@hotmail.com,535.08
1631,Edward Humphrey,edwin.coleman@hotmail.com,52.57
1632,Daniel Buckley,daniel.buckley@gmail.com,702.54
1633,Michele Wilkins,michele.wilkins@yahoo.com,899.41
1634,Eric Morris,eric.morris@gmail.com,702.99
1635,David Sims,david.sims@gmail.com,457.77
1636,Charles Thompson,charles.thompson@hotmail.com,297.77
1637,Charles Thompson,aimee.stewart@gmail.com,180.44
1638,Adrian Coleman,adrian.coleman@gmail.com,653.49
1639,John West,john.west@gmail.com,482.12
1640,Keith Harris,john.west@gmail.com,205.60
1641,Cathy Garcia,cathy.garcia@gmail.com,533.36
1642,Beth Russell,beth.russell@hotmail.com,722.52
1643,andreahicks,andrea.hicks@hotmail.com,228.97
1644,Shawn Brown,shawn.brown@gmail.com,441.53
1645,Katelyn Cline,katelyn.cline@yahoo.com,324.93
1646,Nicholas Willis,nicholas.willis@hotmail.com,338.67
1647,Nancy Gardner,nancy.gardner@gmail.com,837.89
1648,Rebecca Garcia,rebecca.garcia@gmail.com,510.35
1649,Shane Phelps,shane.phelps@hotmail.com,385.44
1650,Frank Aguirre,frank.aguirre@gmail.com,286.08
1651,Jeffrey Garrison,jeffrey.garrison@gmail.com,920.02
1652,Charles Villa,charles.villa@hotmail.com,251.82
1653,Victoria Dunn,victoria.dunn@gmail.com,364.93
1654,Kevin Mcclain,kevin.mcclain@yahoo.com,364.93
1655,Andrew Joseph,andrew.joseph@gmail.com,599.67
1656,Karen Cooper,karen.cooper@yahoo.com,646.79
1657,Michael Murphy,michael.murphy@gmail.com,759.40
1658,James Brewer,james.brewer@yahoo.com,955.88
1659,Cynthia Miller,cynthia.miller@yahoo.com,430.69
1660,Christian Whitehead,christian.whitehead@hotmail.com,648.63
1661,Alexis Robinson DDS,alexis.robinson@gmail.com,680.93
1662,Jillian Stafford,jillian.stafford@hotmail.com,649.88
1663,Lindsay Bates,lindsay.bates@hotmail.com,283.81
1664,Ryan Humphrey,ryan.humphrey@hotmail.com,728.74
1665,Rachel Lucas,rachel.lucas@yahoo.com,473.65
1666,Ethan Collins IV,ethan.collins@yahoo.com,586.17
1667,Morgan Pierce,morgan.pierce@yahoo.com,426.51
1668,Mr. Daniel Weaver,mr..daniel@gmail.com,779.22
1669,Ricky Hill,ricky.hill@yahoo.com,804.39
1670,Mr. Robert Rodriguez,mr..robert@gmail.com,439.96
1671,Michael Sanders,michael.sanders@hotmail.com,487.00
1672,Christopher Martinez,christopher.martinez@hotmail.com,487.00
1673,Mr. Michael Campbell,mr..michael@yahoo.com,162.97
1674,Rodney Stewart,rodney.stewart@yahoo.com,162.97
1675,Calvin Coleman,calvin.coleman@hotmail.com,667.25
1676,Edward Jordan,edward.jordan@yahoo.com,159.80
1677,Alicia Logan,alicia.logan@yahoo.com,361.19
1678,Scott Gordon,scott.gordon@yahoo.com,361.19
1679,Vincent Allen,vincent.allen@yahoo.com,296.83
1680,Benjamin Martin,vincent.allen@yahoo.com,209.83
1681,Jessica Gomez,jessica.gomez@gmail.com,525.42
1682,Megan Ortega,megan.ortega@hotmail.com,135.13
1683,Kevin Castro,kevin.castro@yahoo.com,237.81
1684,Adriana Garcia,adriana.garcia@hotmail.com,435.29
1685,Kristen Burns,kristen.burns@yahoo.com,64.27
1686,Stephanie Sutton,stephanie.sutton@hotmail.com,326.45
1687,James Roberts,james.roberts@hotmail.com,523.28
1688,Dustin Chandler,dustin.chandler@yahoo.com,704.09
1689,James Gonzalez,dustin.chandler@yahoo.com,121.12
1690,Scott Brown,scott.brown@yahoo.com,421.22
1691,Carly Smith,carly.smith@gmail.com,476.94
1692,Monica Howell,monica.howell@yahoo.com,286.19
1693,Shannon Norman,shannon.norman@yahoo.com,772.93
1694,John Wall,john.wall@yahoo.com,265.61
1695,Charles Mccarthy,john.wall@yahoo.com,565.64
1696,Lucas Davis,lucas.davis@yahoo.com,614.41
1697,Erica Moss,erica.moss@gmail.com,733.13
1698,Michael Hampton,michael.hampton@hotmail.com,104.94
1699,Ronald Peterson,ronald.peterson@gmail.com,549.33
1700,Donald Harrison,donald.harrison@hotmail.com,612.10
1701,annettesosa,annette.sosa@yahoo.com,227.44
1702,Alan Cooper,alan.cooper@yahoo.com,448.21
1703,Frank Wade,frank.wade@yahoo.com,67.22
1704,Jamie Roy,jamie.roy@yahoo.com,245.78
1705,Carol Williams,carol.williams@gmail.com,59.04
1706,Donald Miller,donald.miller@hotmail.com,258.69
1707,Kelly Allen,kelly.allen@hotmail.com,308.31
1708,Cory Meyer,cory.meyer@gmail.com,985.81
1709,Peter Doyle,peter.doyle@hotmail.com,502.25
1710,Jacob Hudson,peter.doyle@hotmail.com,80.49
1711,Kristen Nelson,kristen.nelson@gmail.com,766.33
1712,Brenda Ford MD,brenda.ford@hotmail.com,756.54
1713,Michael Patton,michael.patton@yahoo.com,537.51
1714,Heather Scott,heather.scott@yahoo.com,920.55
1715,Alexander Carr,alexander.carr@yahoo.com,203.94
1716,Lisa Garcia,lisa.garcia@gmail.com,589.10
1717,Michael Robinson,michael.robinson@yahoo.com,240.32
1718,Mario Nash,mario.nash@gmail.com,455.11
1719,Lawrence Jackson,lawrence.jackson@hotmail.com,233.67
1720,Benjamin Hancock,benjamin.hancock@hotmail.com,890.69
1721,Caleb James,caleb.james@yahoo.com,355.21
1722,Sean Burnett,sean.burnett@yahoo.com,894.47
1723,Robert Camacho,robert.camacho@gmail.com,748.17
1724,Patricia Moore,patricia.moore@gmail.com,223.26
1725,Holly Brock,holly.brock@gmail.com,232.74
1726,Darius Joyce,darius.joyce@gmail.com,843.17
1727,Whitney Chen,whitney.chen@yahoo.com,910.73
1728,Teresa Gonzalez,teresa.gonzalez@yahoo.com,186.77
1729,Kevin Rodriguez,kevin.rodriguez@yahoo.com,343.25
1730,Susan Weber MD,susan.weber@gmail.com,343.25
1731,Mark Reed,INSUFFICIENT_DATA,811.65
1732,Samuel Stokes,samuel.stokes@yahoo.com,700.12
1733,Angela Manning,angela.manning@yahoo.com,402.32
1734,Thomas Miller,thomas.miller@gmail.com,42.99
1735,Jonathan Hayes,jonathan.hayes@yahoo.com,814.33
1736,Jonathan Hayes,michael.clark@hotmail.com,811.43
1737,Ruben Stewart,ruben.stewart@yahoo.com,688.80
1738,George Morris,george.morris@gmail.com,331.91
1739,Maria Winters,maria.winters@yahoo.com,540.60
1740,Susan Lopez,susan.lopez@hotmail.com,508.40
1741,Lisa Silva,lisa.silva@gmail.com,135.87
1742,Barbara Johnson,barbara.johnson@gmail.com,503.71
1743,Jason Page,barbara.johnson@gmail.com,934.51
1744,Logan Olson,logan.olson@gmail.com,62.04
1745,Brenda Taylor,brenda.taylor@yahoo.com,976.98
1746,James Greer,james.greer@gmail.com,84.24
1747,Chad Yang,chad.yang@yahoo.com,929.48
1748,Melissa Holt,melissa.holt@yahoo.com,447.33
1749,Micheal Wright,micheal.wright@hotmail.com,447.33
1750,Patrick Anderson,patrick.anderson@hotmail.com,187.62
1751,Rhonda Stewart,rhonda.stewart@gmail.com,449.97
1752,Mary Paul,mary.paul@hotmail.com,893.91
1753,William Briggs,william.briggs@yahoo.com,442.80
1754,Kimberly Mccoy,kimberly.mccoy@hotmail.com,152.98
1755,Frances Cruz,frances.cruz@hotmail.com,800.95
1756,Zachary Townsend,zachary.townsend@gmail.com,703.88
1757,Albert Clark,albert.clark@hotmail.com,703.88
1758,Ronnie Sims,ronnie.sims@yahoo.com,164.30
1759,Kelly Cunningham,kelly.cunningham@yahoo.com,164.30
1760,Joseph Olson,joseph.olson@hotmail.com,754.14
1761,Kristina Ward,kristina.ward@yahoo.com,725.37
1762,Scott Petersen,scott.petersen@hotmail.com,456.99
1763,Dennis Wyatt,dennis.wyatt@yahoo.com,815.55
1764,Tina Parker,tina.parker@yahoo.com,300.98
1765,Shane Adams,shane.adams@yahoo.com,351.65
1766,Joseph Watson Jr.,joseph.watson@yahoo.com,649.16
1767,Amanda Howe,amanda.howe@yahoo.com,897.83
1768,Scott Vargas,scott.vargas@hotmail.com,222.91
1769,Michelle Moreno,michelle.moreno@gmail.com,920.41
1770,Amy Blevins,amy.blevins@yahoo.com,836.26
1771,victoriahernandez,victoria.hernandez@hotmail.com,818.44
1772,James Ford,james.ford@hotmail.com,712.84
1773,Andrea Jones,andrea.jones@hotmail.com,899.76
1774,Catherine Arias,catherine.arias@gmail.com,926.28
1775,Carolyn Cole,carolyn.cole@hotmail.com,161.95
1776,Kimberly Hammond,kimberly.hammond@gmail.com,507.13
1777,Gary Gardner,gary.gardner@hotmail.com,593.21
1778,Victoria Anderson,victoria.anderson@hotmail.com,650.94
1779,Christina Harris,christina.harris@yahoo.com,966.48
1780,Tammy Mercado,tammy.mercado@yahoo.com,973.92
1781,Jamie Reyes,jamie.reyes@yahoo.com,934.78
1782,Robert Brown,robert.brown@yahoo.com,439.73
1783,Rebecca Gamble,rebecca.gamble@hotmail.com,942.15
1784,Barbara Medina,barbara.medina@gmail.com,373.40
1785,Heather Smith,heather.smith@gmail.com,243.85
1786,Kathleen Todd,kathleen.todd@gmail.com,151.23
1787,Brett Russell DDS,brett.russell@yahoo.com,765.42
1788,Megan Freeman,megan.freeman@yahoo.com,593.93
1789,Jacob Adams,jacob.adams@hotmail.com,101.91
1790,Matthew Turner,matthew.turner@gmail.com,808.93
1791,Erin Pena,erin.pena@yahoo.com,484.09
1792,John Smith,john.smith@hotmail.com,489.69
1793,Joan Simpson,joan.simpson@gmail.com,57.35
1794,Monica Greene,monica.greene@gmail.com,347.99
1795,Geoffrey Leonard MD,monica.greene@gmail.com,677.86
1796,Troy Beck,troy.beck@yahoo.com,677.86
1797,Brandon Kim,brandon.kim@gmail.com,770.17
1798,Justin Robinson,justin.robinson@hotmail.com,18.83
1799,Connie Greer,connie.greer@yahoo.com,389.85
1800,Catherine Burke,connie.greer@yahoo.com,70.52
1801,Roberta Davis,roberta.davis@hotmail.com,353.81
1802,Nicholas Miles,nicholas.miles@yahoo.com,666.17
1803,Catherine Michael,catherine.michael@gmail.com,695.68
1804,Shannon Williams,shannon.williams@gmail.com,33.40
1805,Daniel Gallagher,daniel.gallagher@hotmail.com,656.27
1806,bryanrussell,bryan.russell@gmail.com,334.31
1807,Michael Odom,michael.odom@yahoo.com,618.55
1808,Tony Cobb,tony.cobb@gmail.com,949.25
1809,Brian Jones,brian.jones@yahoo.com,208.74
1810,Robert Green,brian.jones@yahoo.com,431.13
1811,Rachel Brown,rachel.brown@hotmail.com,541.75
1812,Dawn King,dawn.king@gmail.com,477.46
1813,Jose Stanley,jose.stanley@gmail.com,36.16
1814,Angela Wright,angela.wright@yahoo.com,560.12
1815,Robert Mitchell,robert.mitchell@hotmail.com,188.49
1816,Stacey Montgomery,stacey.montgomery@yahoo.com,530.16
1817,Jackie Wright,jackie.wright@hotmail.com,888.61
1818,Kristen Arnold,kristen.arnold@hotmail.com,179.62
1819,Shane Robertson,shane.robertson@gmail.com,394.97
1820,Brett Reynolds,brett.reynolds@hotmail.com,47.69
1821,Pamela Padilla,pamela.padilla@yahoo.com,880.14
1822,Scott Walker,scott.walker@yahoo.com,822.00
1823,David Knapp,david.knapp@gmail.com,96.43
1824,Michelle Mcgee,michelle.mcgee@yahoo.com,321.42
1825,Kathleen Guerrero,kathleen.guerrero@hotmail.com,403.83
1826,Scott Roberts,scott.roberts@hotmail.com,161.09
1827,Karen Newton,karen.newton@gmail.com,650.54
1828,Angel Pearson,angel.pearson@yahoo.com,268.28
1829,Christie Smith,christie.smith@gmail.com,921.14
1830,Christie Smith,loretta.blake@hotmail.com,692.49
1831,Jennifer Spencer,jennifer.spencer@hotmail.com,130.06
1832,Mr. David Peterson,mr..david@gmail.com,173.90
1833,Norman Snow,norman.snow@hotmail.com,254.06
1834,John Thompson,john.thompson@hotmail.com,817.63
1835,Heather Padilla,heather.padilla@hotmail.com,837.38
1836,Thomas Cuevas,thomas.cuevas@yahoo.com,487.49
1837,Joy Perkins,joy.perkins@gmail.com,409.16
1838,Tyler Mcgrath,INSUFFICIENT_DATA,854.12
1839,Mrs. Ashley Martinez,mrs..ashley@gmail.com,464.47
1840,Brianna Johnson,brianna.johnson@yahoo.com,266.92
1841,Christopher Alexander,christopher.alexander@gmail.com,148.16
1842,Derek Mckenzie,derek.mckenzie@yahoo.com,64.26
1843,Michael Khan,michael.khan@yahoo.com,327.89
1844,Timothy Collins,timothy.collins@hotmail.com,679.38
1845,Caleb Hansen,caleb.hansen@gmail.com,36.67
1846,Austin Vincent,austin.vincent@hotmail.com,40.40
1847,Michele Schneider DDS,michele.schneider@yahoo.com,865.26
1848,Patrick Kline,patrick.kline@gmail.com,257.03
1849,Brittany Palmer,brittany.palmer@yahoo.com,588.45
1850,Samantha Smith,samantha.smith@gmail.com,646.61
1851,Jasmine Simpson,jasmine.simpson@hotmail.com,234.58
1852,Alyssa Lewis,jasmine.simpson@hotmail.com,642.83
1853,Tonya Bowman,tonya.bowman@gmail.com,626.06
1854,Joshua Mayo,joshua.mayo@gmail.com,794.78
1855,Spencer Brown,spencer.brown@yahoo.com,283.96
1856,Patricia Torres,patricia.torres@gmail.com,930.74
1857,James Meadows,james.meadows@yahoo.com,538.48
1858,Tiffany Robinson,tiffany.robinson@yahoo.com,309.48
1859,Linda Brown,linda.brown@hotmail.com,278.56
1860,Mr. Nathan Gonzalez,mr..nathan@yahoo.com,890.49
1861,Paul Keller,paul.keller@yahoo.com,325.07
1862,Shawn Higgins,shawn.higgins@gmail.com,672.81
1863,Jonathan Hicks,jonathan.hicks@hotmail.com,207.07
1864,Robert Morton,robert.morton@hotmail.com,331.39
1865,James Gilbert,james.gilbert@hotmail.com,613.58
1866,Jennifer Koch,jennifer.koch@yahoo.com,843.83
1867,Nicole Long,nicole.long@yahoo.com,620.87
1868,Shawn Mccullough,shawn.mccullough@gmail.com,22.27
1869,Sheri Freeman,sheri.freeman@gmail.com,301.48
1870,Leroy Myers,leroy.myers@hotmail.com,953.17
1871,William Davis,william.davis@gmail.com,263.88
1872,Kelly White,kelly.white@hotmail.com,347.41
1873,Brian Richardson,brian.richardson@hotmail.com,167.45
1874,Stephanie Wheeler,stephanie.wheeler@gmail.com,915.49
1875,Angela Perkins,angela.perkins@hotmail.com,526.32
1876,James Jones,james.jones@hotmail.com,835.15
1877,Christine Cole,INSUFFICIENT_DATA,682.43
1878,Chelsey Davenport,chelsey.davenport@hotmail.com,599.81
1879,Oscar Clements,oscar.clements@yahoo.com,924.32
1880,Kevin White,kevin.white@yahoo.com,928.84
1881,Jennifer Swanson,jennifer.swanson@hotmail.com,995.84
1882,Jessica Coleman,jessica.coleman@gmail.com,427.19
1883,Jennifer Jones,jennifer.jones@yahoo.com,648.87
1884,Ashley Meadows,ashley.meadows@hotmail.com,680.37
1885,Joanna Rodriguez,joanna.rodriguez@yahoo.com,769.72
1886,Louis Merritt,louis.merritt@hotmail.com,144.80
1887,Cameron Dawson,cameron.dawson@hotmail.com,444.23
1888,Victoria Clark,victoria.clark@hotmail.com,598.46
1889,John Walters,john.walters@hotmail.com,659.65
1890,Rose Ward,rose.ward@gmail.com,77.38
1891,Adrian Bryant,adrian.bryant@hotmail.com,473.04
1892,Amber Perez,amber.perez@hotmail.com,156.07
1893,John Hamilton,john.hamilton@yahoo.com,514.80
1894,Gary Elliott,gary.elliott@hotmail.com,204.89
1895,Taylor Cameron,taylor.cameron@hotmail.com,744.82
1896,Jeremy Everett,jeremy.everett@gmail.com,436.47
1897,Angela Webster,angela.webster@gmail.com,451.59
1898,Katie Young,katie.young@gmail.com,592.03
1899,Robert Ellis,robert.ellis@gmail.com,548.74
1900,Eric Scott,eric.scott@gmail.com,679.49
1901,Cheyenne Moss,cheyenne.moss@yahoo.com,640.42
1902,Stacy Johnson,stacy.johnson@hotmail.com,640.42
1903,William Myers,william.myers@hotmail.com,407.09
1904,Mr. Wayne Klein,mr..wayne@hotmail.com,908.29
1905,Michelle Hudson,michelle.hudson@gmail.com,59.84
1906,Christopher Lewis,christopher.lewis@hotmail.com,656.45
1907,Kyle James,kyle.james@gmail.com,899.38
1908,Alan Lara,alan.lara@yahoo.com,247.98
1909,Caroline Pugh,caroline.pugh@yahoo.com,653.48
1910,Sherry Jones,sherry.jones@hotmail.com,946.06
1911,Louis Yates,louis.yates@gmail.com,59.18
1912,Sharon Valencia,sharon.valencia@gmail.com,36.27
1913,Christine Willis,christine.willis@hotmail.com,862.59
1914,Rickey Wallace,rickey.wallace@hotmail.com,939.17
1915,Kevin Torres,kevin.torres@gmail.com,196.40
1916,Bruce Kirk,bruce.kirk@hotmail.com,603.87
1917,Karen Turner,karen.turner@gmail.com,764.76
1918,Connie Greene,connie.greene@yahoo.com,338.81
1919,Kaitlin Brown,kaitlin.brown@hotmail.com,640.83
1920,Richard Stephens,kaitlin.brown@hotmail.com,972.62
1921,Calvin Price,calvin.price@hotmail.com,372.74
1922,Patrick Jennings,patrick.jennings@hotmail.com,381.82
1923,Angel Townsend,angel.townsend@yahoo.com,107.45
1924,Connor Salazar,connor.salazar@gmail.com,775.19
1925,Christopher Alvarado,christopher.alvarado@gmail.com,342.29
1926,Jeffrey Gomez,jeffrey.gomez@yahoo.com,740.83
1927,Jeremiah Melton,jeremiah.melton@gmail.com,740.83
1928,Kayla Bryan,kayla.bryan@yahoo.com,689.87
1929,Alyssa Fisher,alyssa.fisher@hotmail.com,179.93
1930,Brandy Shelton,brandy.shelton@gmail.com,179.93
1931,Susan Smith,susan.smith@hotmail.com,361.21
1932,Christopher White,christopher.white@gmail.com,652.78
1933,Janice Singleton,janice.singleton@yahoo.com,967.76
1934,Nancy Soto,nancy.soto@yahoo.com,11.51
1935,Nancy Soto,cole.lopez@yahoo.com,485.39
1936,Nancy Soto,laura.flowers@hotmail.com,613.34
1937,Stacy Esparza,laura.flowers@hotmail.com,613.34
1938,Nicholas Ford,nicholas.ford@gmail.com,944.56
1939,John Greene,john.greene@yahoo.com,425.32
1940,Christopher Davis,INSUFFICIENT_DATA,329.93
1941,Elizabeth Ortiz,elizabeth.ortiz@hotmail.com,558.39
1942,Stephen Willis,INSUFFICIENT_DATA,887.54
1943,Bryan Brown,INSUFFICIENT_DATA,514.62
1944,Megan Michael,megan.michael@hotmail.com,733.58
1945,Michael Stevenson,michael.stevenson@gmail.com,985.43
1946,John Williams,john.williams@hotmail.com,126.82
1947,Mary Chambers,mary.chambers@yahoo.com,323.22
1948,Tiffany Henderson,tiffany.henderson@hotmail.com,905.26
1949,Kathryn Miller,kathryn.miller@hotmail.com,235.25
1950,Joshua Palmer,joshua.palmer@hotmail.com,11.86
1951,Allison Jordan,allison.jordan@gmail.com,953.26
1952,Trevor Dunlap,trevor.dunlap@yahoo.com,654.91
1953,Martha Finley,martha.finley@gmail.com,723.19
1954,Janet Larson,janet.larson@gmail.com,751.24
1955,Michaela Callahan,michaela.callahan@yahoo.com,45.88
1956,Sarah Fields,sarah.fields@hotmail.com,45.88
1957,Tina Caldwell DVM,tina.caldwell@yahoo.com,984.29
1958,Pamela Lamb,pamela.lamb@hotmail.com,398.61
1959,Hunter Watson,hunter.watson@yahoo.com,797.34
1960,Melissa Valdez,melissa.valdez@hotmail.com,511.60
1961,Kelly Mccoy,melissa.valdez@hotmail.com,619.33
1962,Danielle Johnson,danielle.johnson@yahoo.com,14.66
1963,Jo Lopez,jo.lopez@hotmail.com,621.90
1964,Alexander Murray,alexander.murray@yahoo.com,327.69
1965,Daniel Singleton,daniel.singleton@hotmail.com,164.69
1966,Jonathon Williams,daniel.singleton@hotmail.com,164.69
1967,Kelly Martin,kelly.martin@hotmail.com,797.63
1968,Kenneth Phillips,kenneth.phillips@gmail.com,274.15
1969,Julie Meyers,julie.meyers@hotmail.com,504.36
1970,Troy Davidson,troy.davidson@yahoo.com,256.12
1971,Jessica Montes,jessica.montes@hotmail.com,769.31
1972,Caroline Zhang,caroline.zhang@gmail.com,817.84
1973,Mr. Kevin Cummings,mr..kevin@gmail.com,618.19
1974,Frances King,frances.king@hotmail.com,160.35
1975,Paula Porter,paula.porter@gmail.com,984.34
1976,Joseph Wood,joseph.wood@gmail.com,532.47
1977,Courtney Valdez,courtney.valdez@hotmail.com,809.19
1978,Bradley Hicks DVM,bradley.hicks@hotmail.com,726.38
1979,Dylan Nelson,dylan.nelson@yahoo.com,263.65
1980,Donald Watts,donald.watts@gmail.com,753.39
1981,Ashley Morton,ashley.morton@hotmail.com,777.99
1982,Daniel Walsh,daniel.walsh@hotmail.com,733.42
1983,John Bailey,john.bailey@gmail.com,606.17
1984,Christopher Butler,christopher.butler@gmail.com,627.87
1985,John Lindsey,john.lindsey@gmail.com,224.52
1986,April Mccarty,april.mccarty@gmail.com,369.24
1987,Cassandra Avery,cassandra.avery@yahoo.com,745.70
1988,Michaela Clark,michaela.clark@yahoo.com,390.64
1989,Abigail Nguyen,abigail.nguyen@gmail.com,817.65
1990,Stephen Schultz,stephen.schultz@gmail.com,843.26
1991,David Smith,david.smith@yahoo.com,795.51
